quote_date,expiration,strike,option_type,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,trade_volume,open_interest
2019-06-26,2019-06-26,2785,C,56,130.8,55,135.5,2917.8,2918.42,0,37
2019-06-26,2019-06-26,2785,P,0,0,4891,0.05,2917.8,2918.42,358,2760
2019-06-26,2019-06-26,2790,C,60,125.8,55,130.5,2917.8,2918.42,0,117
2019-06-26,2019-06-26,2790,P,0,0,3704,0.05,2917.8,2918.42,1,2844
2019-06-26,2019-06-26,2795,C,60,120.8,55,125.2,2917.8,2918.42,0,132
2019-06-26,2019-06-26,2795,P,0,0,3164,0.05,2917.8,2918.42,0,1166
2019-06-26,2019-06-26,2800,C,60,115.8,55,120.5,2917.8,2918.42,10,205
2019-06-26,2019-06-26,2800,P,0,0,4575,0.05,2917.8,2918.42,2,11804
2019-06-26,2019-06-26,2805,C,57,110.8,55,115.5,2917.8,2918.42,10,45
2019-06-26,2019-06-26,2805,P,0,0,3313,0.05,2917.8,2918.42,50,1082
2019-06-26,2019-06-26,2810,C,57,105.8,55,110.5,2917.8,2918.42,3,49
2019-06-26,2019-06-26,2810,P,0,0,3041,0.05,2917.8,2918.42,6,1000
2019-06-26,2019-06-26,2815,C,56,100.8,55,105.2,2917.8,2918.42,13,37
2019-06-26,2019-06-26,2815,P,0,0,3000,0.05,2917.8,2918.42,0,810
2019-06-26,2019-06-26,2820,C,58,95.8,55,100.5,2917.8,2918.42,10,71
2019-06-26,2019-06-26,2820,P,0,0,2977,0.05,2917.8,2918.42,30,1764
2019-06-26,2019-06-26,2825,C,60,90.8,55,95.5,2917.8,2918.42,11,236
2019-06-26,2019-06-26,2825,P,0,0,2959,0.05,2917.8,2918.42,8,3146
2019-06-26,2019-06-26,2830,C,58,85.8,55,90.5,2917.8,2918.42,11,68
2019-06-26,2019-06-26,2830,P,0,0,2765,0.05,2917.8,2918.42,0,3640
2019-06-26,2019-06-26,2835,C,57,80.8,55,85.5,2917.8,2918.42,0,59
2019-06-26,2019-06-26,2835,P,0,0,2423,0.05,2917.8,2918.42,0,2190
2019-06-26,2019-06-26,2840,C,57,75.8,55,80.5,2917.8,2918.42,1,43
2019-06-26,2019-06-26,2840,P,0,0,2287,0.05,2917.8,2918.42,0,3027
2019-06-26,2019-06-26,2845,C,57,70.8,55,75.5,2917.8,2918.42,4,49
2019-06-26,2019-06-26,2845,P,0,0,2385,0.05,2917.8,2918.42,1,1403
2019-06-26,2019-06-26,2850,C,60,65.8,55,70.5,2917.8,2918.42,12,1393
2019-06-26,2019-06-26,2850,P,0,0,3118,0.05,2917.8,2918.42,70,10953
2019-06-26,2019-06-26,2855,C,60,60.8,55,65.5,2917.8,2918.42,176,183
2019-06-26,2019-06-26,2855,P,0,0,2767,0.05,2917.8,2918.42,1,2291
2019-06-26,2019-06-26,2860,C,60,55.9,55,60.4,2917.8,2918.42,25,1528
2019-06-26,2019-06-26,2860,P,0,0,2155,0.05,2917.8,2918.42,659,3216
2019-06-26,2019-06-26,2865,C,60,50.8,55,55.5,2917.8,2918.42,2,1911
2019-06-26,2019-06-26,2865,P,0,0,2278,0.05,2917.8,2918.42,16,914
2019-06-26,2019-06-26,2870,C,60,45.8,55,50.5,2917.8,2918.42,2,817
2019-06-26,2019-06-26,2870,P,0,0,1701,0.05,2917.8,2918.42,390,2900
2019-06-26,2019-06-26,2875,C,60,40.8,55,45.5,2917.8,2918.42,2943,1112
2019-06-26,2019-06-26,2875,P,0,0,1600,0.05,2917.8,2918.42,4374,7993
2019-06-26,2019-06-26,2880,C,60,36,55,40.4,2917.8,2918.42,127,228
2019-06-26,2019-06-26,2880,P,0,0,1469,0.05,2917.8,2918.42,2145,1759
2019-06-26,2019-06-26,2885,C,61,30.8,56,35.5,2917.8,2918.42,300,389
2019-06-26,2019-06-26,2885,P,0,0,1818,0.05,2917.8,2918.42,4283,2929
2019-06-26,2019-06-26,2890,C,61,25.8,56,30.5,2917.8,2918.42,121,307
2019-06-26,2019-06-26,2890,P,0,0,1314,0.05,2917.8,2918.42,4415,3577
2019-06-26,2019-06-26,2895,C,60,20.8,55,25.5,2917.8,2918.42,230,305
2019-06-26,2019-06-26,2895,P,0,0,1305,0.05,2917.8,2918.42,5566,4275
2019-06-26,2019-06-26,2900,C,60,15.8,55,20.5,2917.8,2918.42,180,3567
2019-06-26,2019-06-26,2900,P,0,0,723,0.05,2917.8,2918.42,12184,10974
2019-06-26,2019-06-26,2905,C,60,10.8,55,15.6,2917.8,2918.42,96,881
2019-06-26,2019-06-26,2905,P,0,0,330,0.05,2917.8,2918.42,13613,1879
2019-06-26,2019-06-26,2910,C,5,7.6,61,10.3,2917.8,2918.42,1048,976
2019-06-26,2019-06-26,2910,P,0,0,17,0.05,2917.8,2918.42,19195,3859
2019-06-26,2019-06-26,2915,C,93,2.55,69,4.3,2917.8,2918.42,3301,930
2019-06-26,2019-06-26,2915,P,38,0.35,41,0.5,2917.8,2918.42,15290,3979
2019-06-26,2019-06-26,2920,C,25,0.5,28,0.65,2917.8,2918.42,9129,1055
2019-06-26,2019-06-26,2920,P,51,2.1,1,2.75,2917.8,2918.42,13373,1412
2019-06-26,2019-06-26,2925,C,0,0,8,0.05,2917.8,2918.42,17794,1012
2019-06-26,2019-06-26,2925,P,139,6.3,118,7.6,2917.8,2918.42,14869,2767
2019-06-26,2019-06-26,2930,C,0,0,564,0.05,2917.8,2918.42,10048,1551
2019-06-26,2019-06-26,2930,P,123,10.3,121,14,2917.8,2918.42,3062,1705
2019-06-26,2019-06-26,2935,C,0,0,700,0.05,2917.8,2918.42,10087,990
2019-06-26,2019-06-26,2935,P,124,16.1,124,17.9,2917.8,2918.42,1300,1128
2019-06-26,2019-06-26,2940,C,0,0,859,0.05,2917.8,2918.42,8500,4162
2019-06-26,2019-06-26,2940,P,124,20.4,119,22.8,2917.8,2918.42,544,4384
2019-06-26,2019-06-26,2945,C,0,0,1222,0.05,2917.8,2918.42,5938,1389
2019-06-26,2019-06-26,2945,P,125,24.9,120,29.3,2917.8,2918.42,411,1228
2019-06-26,2019-06-26,2950,C,0,0,1504,0.05,2917.8,2918.42,3433,9873
2019-06-26,2019-06-26,2950,P,124,30.1,119,34.2,2917.8,2918.42,670,5362
2019-06-26,2019-06-26,2955,C,0,0,1790,0.05,2917.8,2918.42,1627,2094
2019-06-26,2019-06-26,2955,P,123,35,118,39.2,2917.8,2918.42,57,1094
2019-06-26,2019-06-26,2960,C,0,0,2225,0.05,2917.8,2918.42,901,2520
2019-06-26,2019-06-26,2960,P,123,39.6,118,44.2,2917.8,2918.42,38,344
2019-06-26,2019-06-26,2965,C,0,0,2209,0.05,2917.8,2918.42,1547,1979
2019-06-26,2019-06-26,2965,P,123,44.9,118,49.3,2917.8,2918.42,3,320
2019-06-26,2019-06-26,2970,C,0,0,2959,0.05,2917.8,2918.42,152,3293
2019-06-26,2019-06-26,2970,P,119,49.3,118,54.3,2917.8,2918.42,2,20
2019-06-26,2019-06-26,2975,C,0,0,4267,0.05,2917.8,2918.42,261,4731
2019-06-26,2019-06-26,2975,P,123,55.2,118,59.1,2917.8,2918.42,152,180
2019-06-26,2019-06-26,2980,C,0,0,3705,0.05,2917.8,2918.42,20,2322
2019-06-26,2019-06-26,2980,P,40,59.5,40,64.3,2917.8,2918.42,2,12
2019-06-26,2019-06-26,2985,C,0,0,2375,0.05,2917.8,2918.42,171,1207
2019-06-26,2019-06-26,2985,P,40,64.2,40,69.3,2917.8,2918.42,0,5
2019-06-26,2019-06-26,2990,C,0,0,2448,0.05,2917.8,2918.42,21,1064
2019-06-26,2019-06-26,2990,P,41,69.2,40,74.3,2917.8,2918.42,0,26
2019-06-26,2019-06-26,2995,C,0,0,1932,0.05,2917.8,2918.42,8,501
2019-06-26,2019-06-26,2995,P,41,74.2,40,79.3,2917.8,2918.42,0,26
2019-06-26,2019-06-26,3000,C,0,0,7480,0.05,2917.8,2918.42,8,6208
2019-06-26,2019-06-26,3000,P,41,79.3,40,84.2,2917.8,2918.42,0,23
2019-06-26,2019-06-26,3005,C,0,0,1960,0.05,2917.8,2918.42,0,657
2019-06-26,2019-06-26,3005,P,40,84.2,40,89.3,2917.8,2918.42,0,17
2019-06-26,2019-06-26,3010,C,0,0,3125,0.05,2917.8,2918.42,1196,2445
2019-06-26,2019-06-26,3010,P,41,89.2,40,94.3,2917.8,2918.42,0,24
2019-06-26,2019-06-26,3015,C,0,0,2044,0.05,2917.8,2918.42,0,634
2019-06-26,2019-06-26,3015,P,40,94.2,40,99.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3020,C,0,0,2145,0.05,2917.8,2918.42,0,772
2019-06-26,2019-06-26,3020,P,41,99.2,40,104.3,2917.8,2918.42,0,22
2019-06-26,2019-06-26,3025,C,0,0,4728,0.05,2917.8,2918.42,0,3107
2019-06-26,2019-06-26,3025,P,40,104.3,40,109.2,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3030,C,0,0,1563,0.05,2917.8,2918.42,0,115
2019-06-26,2019-06-26,3030,P,41,109.2,40,114.3,2917.8,2918.42,0,25
2019-06-26,2019-06-26,3035,C,0,0,1148,0.05,2917.8,2918.42,0,226
2019-06-26,2019-06-26,3035,P,40,114.2,40,119.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3040,C,0,0,1125,0.05,2917.8,2918.42,0,204
2019-06-26,2019-06-26,3040,P,40,119.2,40,124.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3045,C,0,0,1014,0.05,2917.8,2918.42,0,65
2019-06-26,2019-06-26,3045,P,40,124.5,40,129.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3050,C,0,0,1029,0.05,2917.8,2918.42,3,103
2019-06-26,2019-06-26,3050,P,40,129.4,40,134.1,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3055,C,0,0,1159,0.05,2917.8,2918.42,0,207
2019-06-26,2019-06-26,3055,P,40,134.2,40,139.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3060,C,0,0,1281,0.05,2917.8,2918.42,0,365
2019-06-26,2019-06-26,3060,P,40,139.2,40,144.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3065,C,0,0,921,0.05,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3065,P,40,144.2,40,149.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3070,C,0,0,943,0.05,2917.8,2918.42,0,28
2019-06-26,2019-06-26,3070,P,40,149.2,40,154.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3075,C,0,0,976,0.05,2917.8,2918.42,0,58
2019-06-26,2019-06-26,3075,P,40,154.3,40,159.2,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3080,C,0,0,932,0.05,2917.8,2918.42,0,10
2019-06-26,2019-06-26,3080,P,40,159.2,40,164.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3085,C,0,0,921,0.05,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3085,P,40,164.2,40,169.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3090,C,0,0,932,0.05,2917.8,2918.42,0,4
2019-06-26,2019-06-26,3090,P,40,169.5,40,174.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3095,C,0,0,921,0.05,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3095,P,40,174.2,40,179.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3100,C,0,0,4149,0.05,2917.8,2918.42,0,2391
2019-06-26,2019-06-26,3100,P,40,179.6,40,184.2,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3110,C,0,0,947,0.05,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3110,P,40,189.2,40,194.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3120,C,0,0,1063,0.05,2917.8,2918.42,0,114
2019-06-26,2019-06-26,3120,P,40,199.2,40,204.4,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3125,C,0,0,967,0.05,2917.8,2918.42,0,13
2019-06-26,2019-06-26,3125,P,40,204.2,40,208.6,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3130,C,0,0,953,0.05,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3130,P,40,209.2,40,214.4,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3140,C,0,0,969,0.05,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3140,P,40,219.2,40,224.4,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3150,C,0,0,1058,0.05,2917.8,2918.42,0,119
2019-06-26,2019-06-26,3150,P,40,229.3,40,234.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3160,C,0,0,946,0.05,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3160,P,40,239.4,40,244.2,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3175,C,0,0,1002,0.05,2917.8,2918.42,0,41
2019-06-26,2019-06-26,3175,P,40,254.3,40,259.4,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3200,C,0,0,992,0.05,2917.8,2918.42,0,10
2019-06-26,2019-06-26,3200,P,40,279.4,40,284.3,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3225,C,0,0,991,0.05,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3225,P,10,304.1,10,309.5,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3250,C,0,0,1058,0.05,2917.8,2918.42,0,10
2019-06-26,2019-06-26,3250,P,10,329.1,10,334.5,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3300,C,0,0,1106,0.05,2917.8,2918.42,0,25
2019-06-26,2019-06-26,3300,P,10,379.1,10,384.4,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3350,C,0,0,1219,0.05,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3350,P,10,429.1,10,434.4,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3400,C,0,0,1254,0.05,2917.8,2918.42,0,0
2019-06-26,2019-06-26,3400,P,10,479.1,10,484.4,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1000,C,83,1914.6,183,1922.4,2917.8,2918.42,0,1018
2019-06-26,2019-06-28,1000,P,0,0,2287,0.05,2917.8,2918.42,0,2638
2019-06-26,2019-06-28,1100,C,178,1814,178,1822.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1100,P,0,0,2337,0.05,2917.8,2918.42,0,53
2019-06-26,2019-06-28,1200,C,178,1714,178,1722.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1200,P,0,0,2337,0.05,2917.8,2918.42,0,10
2019-06-26,2019-06-28,1250,C,178,1664.2,178,1672.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1250,P,0,0,2337,0.05,2917.8,2918.42,0,135
2019-06-26,2019-06-28,1300,C,178,1614.2,178,1622.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1300,P,0,0,2337,0.05,2917.8,2918.42,0,84
2019-06-26,2019-06-28,1350,C,178,1564.2,178,1572.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1350,P,0,0,2387,0.05,2917.8,2918.42,0,281
2019-06-26,2019-06-28,1375,C,178,1539,178,1547.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1375,P,0,0,2387,0.05,2917.8,2918.42,0,106
2019-06-26,2019-06-28,1400,C,178,1514,178,1522.3,2917.8,2918.42,0,1
2019-06-26,2019-06-28,1400,P,0,0,2387,0.05,2917.8,2918.42,0,227
2019-06-26,2019-06-28,1425,C,178,1489.2,178,1497.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1425,P,0,0,2337,0.05,2917.8,2918.42,0,118
2019-06-26,2019-06-28,1450,C,178,1464.2,178,1472.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1450,P,0,0,2337,0.05,2917.8,2918.42,0,38
2019-06-26,2019-06-28,1475,C,178,1439.1,178,1447.4,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1475,P,0,0,2343,0.05,2917.8,2918.42,0,244
2019-06-26,2019-06-28,1500,C,178,1414.2,178,1422.5,2917.8,2918.42,0,5
2019-06-26,2019-06-28,1500,P,0,0,2392,0.05,2917.8,2918.42,0,12674
2019-06-26,2019-06-28,1525,C,178,1389.2,178,1397.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1525,P,0,0,2391,0.05,2917.8,2918.42,0,139
2019-06-26,2019-06-28,1550,C,178,1364.2,178,1372.5,2917.8,2918.42,0,1
2019-06-26,2019-06-28,1550,P,0,0,2333,0.05,2917.8,2918.42,0,5048
2019-06-26,2019-06-28,1575,C,178,1339.2,178,1347.4,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1575,P,0,0,2328,0.05,2917.8,2918.42,0,126
2019-06-26,2019-06-28,1600,C,178,1314.2,178,1322.4,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1600,P,0,0,2319,0.05,2917.8,2918.42,0,300
2019-06-26,2019-06-28,1625,C,178,1289.2,178,1297.4,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1625,P,0,0,2232,0.05,2917.8,2918.42,0,158
2019-06-26,2019-06-28,1650,C,178,1264.1,178,1272.4,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1650,P,0,0,2290,0.05,2917.8,2918.42,0,350
2019-06-26,2019-06-28,1675,C,178,1239.1,178,1247.4,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1675,P,0,0,2321,0.05,2917.8,2918.42,0,39
2019-06-26,2019-06-28,1700,C,178,1214.3,178,1222.6,2917.8,2918.42,0,1
2019-06-26,2019-06-28,1700,P,0,0,2250,0.05,2917.8,2918.42,0,2060
2019-06-26,2019-06-28,1725,C,178,1189.3,178,1197.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1725,P,0,0,2228,0.05,2917.8,2918.42,0,908
2019-06-26,2019-06-28,1750,C,178,1164.1,178,1172.4,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1750,P,0,0,2410,0.05,2917.8,2918.42,0,43569
2019-06-26,2019-06-28,1775,C,178,1139.1,178,1147.4,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1775,P,0,0,2188,0.05,2917.8,2918.42,0,2909
2019-06-26,2019-06-28,1800,C,178,1114.3,178,1122.6,2917.8,2918.42,0,6
2019-06-26,2019-06-28,1800,P,0,0,2360,0.05,2917.8,2918.42,0,32256
2019-06-26,2019-06-28,1825,C,178,1089.3,178,1097.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1825,P,0,0,2114,0.05,2917.8,2918.42,0,501
2019-06-26,2019-06-28,1850,C,178,1064.3,178,1072.6,2917.8,2918.42,0,1
2019-06-26,2019-06-28,1850,P,0,0,2410,0.05,2917.8,2918.42,0,31236
2019-06-26,2019-06-28,1875,C,178,1039.3,178,1047.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1875,P,0,0,2158,0.05,2917.8,2918.42,0,482
2019-06-26,2019-06-28,1900,C,178,1014.3,178,1022.6,2917.8,2918.42,0,16
2019-06-26,2019-06-28,1900,P,0,0,2087,0.05,2917.8,2918.42,0,10025
2019-06-26,2019-06-28,1925,C,178,989.3,178,997.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1925,P,0,0,2117,0.05,2917.8,2918.42,0,14177
2019-06-26,2019-06-28,1940,C,178,974.3,178,982.6,2917.8,2918.42,0,1
2019-06-26,2019-06-28,1940,P,0,0,2108,0.05,2917.8,2918.42,0,268
2019-06-26,2019-06-28,1950,C,178,964.3,178,972.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1950,P,0,0,2090,0.05,2917.8,2918.42,0,824
2019-06-26,2019-06-28,1960,C,178,954.3,178,962.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1960,P,0,0,2037,0.05,2917.8,2918.42,0,186
2019-06-26,2019-06-28,1970,C,178,944.3,178,952.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1970,P,0,0,2091,0.05,2917.8,2918.42,0,313
2019-06-26,2019-06-28,1975,C,178,939.3,178,947.6,2917.8,2918.42,0,1
2019-06-26,2019-06-28,1975,P,0,0,2038,0.05,2917.8,2918.42,0,14512
2019-06-26,2019-06-28,1980,C,178,934.3,178,942.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1980,P,0,0,2036,0.05,2917.8,2918.42,0,114
2019-06-26,2019-06-28,1990,C,178,924.3,178,932.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,1990,P,0,0,2075,0.05,2917.8,2918.42,0,220
2019-06-26,2019-06-28,2000,C,15,916.2,10,920.5,2917.8,2918.42,0,521
2019-06-26,2019-06-28,2000,P,0,0,2026,0.05,2917.8,2918.42,0,7341
2019-06-26,2019-06-28,2010,C,10,906.3,10,910.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2010,P,0,0,2020,0.05,2917.8,2918.42,0,210
2019-06-26,2019-06-28,2020,C,10,896,10,900.3,2917.8,2918.42,0,1
2019-06-26,2019-06-28,2020,P,0,0,2012,0.05,2917.8,2918.42,0,39
2019-06-26,2019-06-28,2025,C,10,891,10,895.3,2917.8,2918.42,0,1
2019-06-26,2019-06-28,2025,P,0,0,2060,0.05,2917.8,2918.42,0,11955
2019-06-26,2019-06-28,2030,C,10,886.3,10,890.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2030,P,0,0,2060,0.05,2917.8,2918.42,0,26
2019-06-26,2019-06-28,2040,C,10,876,10,880.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2040,P,0,0,2010,0.05,2917.8,2918.42,0,56
2019-06-26,2019-06-28,2050,C,10,866.3,10,870.5,2917.8,2918.42,0,3
2019-06-26,2019-06-28,2050,P,0,0,2060,0.05,2917.8,2918.42,0,401
2019-06-26,2019-06-28,2060,C,10,856,10,860.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2060,P,0,0,2010,0.05,2917.8,2918.42,0,55
2019-06-26,2019-06-28,2070,C,10,846.4,10,850.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2070,P,0,0,2010,0.05,2917.8,2918.42,0,87
2019-06-26,2019-06-28,2075,C,10,841.4,10,845.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2075,P,0,0,2035,0.05,2917.8,2918.42,0,15132
2019-06-26,2019-06-28,2080,C,10,836.3,10,840.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2080,P,0,0,2060,0.05,2917.8,2918.42,0,26
2019-06-26,2019-06-28,2090,C,10,826,10,830.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2090,P,0,0,2010,0.05,2917.8,2918.42,0,128
2019-06-26,2019-06-28,2100,C,10,816,10,820.3,2917.8,2918.42,0,1
2019-06-26,2019-06-28,2100,P,0,0,2140,0.05,2917.8,2918.42,0,2390
2019-06-26,2019-06-28,2110,C,10,806.3,10,810.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2110,P,0,0,2060,0.05,2917.8,2918.42,0,60
2019-06-26,2019-06-28,2120,C,10,796,10,800.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2120,P,0,0,2010,0.05,2917.8,2918.42,0,123
2019-06-26,2019-06-28,2125,C,10,791.3,10,795.5,2917.8,2918.42,0,1
2019-06-26,2019-06-28,2125,P,0,0,2058,0.05,2917.8,2918.42,0,4704
2019-06-26,2019-06-28,2130,C,10,786,10,790.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2130,P,0,0,2005,0.05,2917.8,2918.42,0,50
2019-06-26,2019-06-28,2140,C,10,776.3,10,780.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2140,P,0,0,2050,0.05,2917.8,2918.42,0,229
2019-06-26,2019-06-28,2150,C,15,766.3,10,770.6,2917.8,2918.42,0,110
2019-06-26,2019-06-28,2150,P,0,0,1995,0.05,2917.8,2918.42,0,3527
2019-06-26,2019-06-28,2155,C,10,761,10,765.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2155,P,0,0,2042,0.05,2917.8,2918.42,0,14
2019-06-26,2019-06-28,2160,C,10,756.4,10,760.4,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2160,P,0,0,2040,0.05,2917.8,2918.42,0,69
2019-06-26,2019-06-28,2165,C,10,751,10,755.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2165,P,0,0,1987,0.05,2917.8,2918.42,0,95
2019-06-26,2019-06-28,2170,C,10,746.3,10,750.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2170,P,0,0,1985,0.05,2917.8,2918.42,0,300
2019-06-26,2019-06-28,2175,C,10,741,10,745.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2175,P,0,0,1982,0.05,2917.8,2918.42,0,708
2019-06-26,2019-06-28,2180,C,10,736.3,10,740.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2180,P,0,0,1980,0.05,2917.8,2918.42,0,103
2019-06-26,2019-06-28,2185,C,10,731.3,10,735.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2185,P,0,0,1977,0.05,2917.8,2918.42,0,360
2019-06-26,2019-06-28,2190,C,10,726.3,10,730.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2190,P,0,0,1975,0.05,2917.8,2918.42,0,174
2019-06-26,2019-06-28,2195,C,10,721,10,725.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2195,P,0,0,2022,0.05,2917.8,2918.42,0,189
2019-06-26,2019-06-28,2200,C,10,716.3,10,720.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2200,P,0,0,1970,0.05,2917.8,2918.42,0,12696
2019-06-26,2019-06-28,2205,C,10,711.3,10,715.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2205,P,0,0,1968,0.05,2917.8,2918.42,0,131
2019-06-26,2019-06-28,2210,C,10,706.3,10,710.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2210,P,0,0,2015,0.05,2917.8,2918.42,0,16
2019-06-26,2019-06-28,2215,C,10,701.4,10,705.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2215,P,0,0,1963,0.05,2917.8,2918.42,0,129
2019-06-26,2019-06-28,2220,C,10,696.3,10,700.3,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2220,P,0,0,1960,0.05,2917.8,2918.42,1,528
2019-06-26,2019-06-28,2225,C,10,691.3,10,695.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2225,P,0,0,1958,0.05,2917.8,2918.42,0,1070
2019-06-26,2019-06-28,2230,C,10,686.4,10,690.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2230,P,0,0,1956,0.05,2917.8,2918.42,0,48
2019-06-26,2019-06-28,2235,C,10,681.3,10,685.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2235,P,0,0,2003,0.05,2917.8,2918.42,0,57
2019-06-26,2019-06-28,2240,C,10,676.3,10,680.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2240,P,0,0,1951,0.05,2917.8,2918.42,0,362
2019-06-26,2019-06-28,2245,C,10,671.3,10,675.6,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2245,P,0,0,1999,0.05,2917.8,2918.42,0,65
2019-06-26,2019-06-28,2250,C,10,666.4,10,670.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2250,P,0,0,2037,0.05,2917.8,2918.42,0,5809
2019-06-26,2019-06-28,2255,C,10,661.4,10,665.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2255,P,0,0,1994,0.05,2917.8,2918.42,0,31
2019-06-26,2019-06-28,2260,C,10,656.4,10,660.5,2917.8,2918.42,0,0
2019-06-26,2019-06-28,2260,P,0,0,1992,0.05,2917.8,2918.42,0,18038
